student_id,name,university,faculty,year_of_study,average_mark,attendance,failed_modules,missed_assignments,risk_score,risk_level
NSFAS004157,Lindiwe Nkosi,University of KwaZulu-Natal,Arts,4,75.0,95.0,1,5,0,LOW
NSFAS004158,Andile Mahlangu,University of the Free State,Commerce,2,46.68,54.0,3,2,100,HIGH
NSFAS004159,Lindiwe Ngcobo,University of Pretoria,Law,4,63.87,74.0,0,3,0,LOW
NSFAS004160,Thabo Khumalo,University of the Witwatersrand,Education,1,53.62,61.0,1,1,40,MEDIUM
NSFAS004161,Nomsa Mkhize,North-West University,Commerce,3,75.0,95.0,1,1,0,LOW
NSFAS004162,Lindiwe Mkhize,University of KwaZulu-Natal,Science,4,75.0,92.0,0,2,0,LOW
NSFAS004163,Nomsa Mthembu,University of Johannesburg,Science,1,40.0,40.0,2,1,80,HIGH
NSFAS004164,Lindiwe Mahlangu,University of Johannesburg,Science,2,75.0,95.0,0,3,0,LOW
NSFAS004165,Themba Mthethwa,University of Johannesburg,Science,1,40.0,60.0,3,4,100,HIGH
NSFAS004166,Tshepo Mthembu,University of the Free State,Education,3,40.0,53.0,3,0,100,HIGH
NSFAS004167,Nomsa Mabaso,North-West University,Commerce,3,58.51,85.0,1,5,0,LOW
NSFAS004168,Kagiso Mabaso,North-West University,Law,2,40.0,58.0,3,0,100,HIGH
NSFAS004169,Busisiwe Mahlangu,University of Johannesburg,Arts,3,75.0,95.0,0,2,0,LOW
NSFAS004170,Mpho Mthethwa,University of Stellenbosch,Science,3,40.0,38.0,1,1,80,HIGH
NSFAS004171,Nomsa Khumalo,University of the Free State,Education,3,75.0,89.0,1,3,0,LOW
NSFAS004172,Thabo Mhlongo,University of KwaZulu-Natal,Education,2,75.0,84.0,0,4,0,LOW
NSFAS004173,Nokuthula Molefe,University of Stellenbosch,Law,3,40.0,47.0,4,1,100,HIGH
NSFAS004174,Tshepo Dlamini,University of KwaZulu-Natal,Commerce,3,56.34,80.0,1,0,0,LOW
NSFAS004175,Phumzile Nkosi,University of the Free State,Science,3,59.04,60.0,0,3,40,MEDIUM
NSFAS004176,Zanele Mkhize,University of Pretoria,Law,1,54.68,80.0,0,4,0,LOW
NSFAS004177,Busisiwe Molefe,University of Cape Town,Arts,1,85.56,95.0,1,0,0,LOW
NSFAS004178,Nomsa Mabaso,University of Cape Town,Commerce,1,40.0,62.0,4,2,100,HIGH
NSFAS004179,Nomsa Mahlangu,North-West University,Commerce,1,48.2,47.0,4,1,100,HIGH
NSFAS004180,Sibusiso Khumalo,University of Cape Town,Science,3,30.0,39.0,2,4,80,HIGH
NSFAS004181,Mpho Mahlangu,University of KwaZulu-Natal,Education,2,66.37,73.0,1,1,0,LOW
NSFAS004182,Phumzile Dlamini,University of KwaZulu-Natal,Science,4,84.2,88.0,0,1,0,LOW
NSFAS004183,Phumzile Mabaso,University of Johannesburg,Education,4,40.0,59.0,3,4,100,HIGH
NSFAS004184,Lindiwe Mabaso,University of Johannesburg,Commerce,3,75.0,95.0,0,3,0,LOW
NSFAS004185,Sibusiso Zulu,University of Stellenbosch,Engineering,1,75.0,81.0,0,3,0,LOW
NSFAS004186,Phumzile Molefe,University of KwaZulu-Natal,Education,4,51.13,73.0,1,4,0,LOW
NSFAS004187,Mpho Zulu,University of the Witwatersrand,Arts,3,55.27,78.0,0,1,0,LOW
NSFAS004188,Sipho Ngcobo,North-West University,Education,4,40.0,63.0,1,1,80,HIGH
NSFAS004189,Nokuthula Mthethwa,University of Johannesburg,Commerce,4,74.04,95.0,0,1,0,LOW
NSFAS004190,Nokuthula Dlamini,University of Pretoria,Engineering,4,75.0,91.0,0,5,0,LOW
NSFAS004191,Themba Molefe,University of Johannesburg,Engineering,4,75.0,93.0,1,2,0,LOW
NSFAS004192,Lerato Mhlongo,University of Stellenbosch,Law,2,71.54,76.0,0,2,0,LOW
NSFAS004193,Phumzile Mahlangu,University of the Free State,Commerce,4,33.68,43.0,2,4,80,HIGH
NSFAS004194,Andile Ngcobo,University of the Witwatersrand,Engineering,2,75.0,95.0,1,2,0,LOW
NSFAS004195,Kagiso Mthembu,University of Pretoria,Education,2,52.78,58.0,3,0,60,HIGH
NSFAS004196,Mpho Mthembu,University of Cape Town,Engineering,3,74.28,86.0,1,2,0,LOW
NSFAS004197,Nomsa Mabaso,University of KwaZulu-Natal,Education,4,45.98,28.0,3,0,100,HIGH
NSFAS004198,Lerato Zulu,North-West University,Science,1,62.62,66.0,0,2,40,MEDIUM
NSFAS004199,Nomsa Nkosi,University of KwaZulu-Natal,Education,2,70.03,95.0,0,1,0,LOW
NSFAS004200,Nomsa Mhlongo,North-West University,Law,1,42.3,64.0,1,1,80,HIGH
NSFAS004201,Nomsa Mkhize,University of the Witwatersrand,Law,2,54.62,62.0,0,5,40,MEDIUM
NSFAS004202,Nokuthula Ngcobo,University of Johannesburg,Engineering,1,40.0,27.0,1,1,80,HIGH
NSFAS004203,Lerato Dlamini,University of Cape Town,Law,1,69.59,84.0,0,0,0,LOW
NSFAS004204,Sibusiso Mahlangu,University of the Free State,Arts,4,75.0,89.0,0,1,0,LOW
NSFAS004205,Busisiwe Ngcobo,North-West University,Science,2,40.0,64.0,1,0,80,HIGH
NSFAS004206,Busisiwe Mthethwa,North-West University,Science,4,30.0,44.0,4,2,100,HIGH
NSFAS004207,Mpho Molefe,University of Pretoria,Science,3,40.0,51.0,2,0,80,HIGH
NSFAS004208,Mpho Mthembu,University of Johannesburg,Commerce,3,65.07,71.0,0,3,0,LOW
NSFAS004209,Busisiwe Mthembu,North-West University,Arts,4,74.82,84.0,0,1,0,LOW
NSFAS004210,Andile Mthembu,University of KwaZulu-Natal,Science,1,60.12,59.0,3,2,60,HIGH
NSFAS004211,Zanele Mahlangu,University of Johannesburg,Law,3,40.0,24.0,2,5,80,HIGH
NSFAS004212,Themba Mhlongo,University of Johannesburg,Education,3,30.0,62.0,3,0,100,HIGH
NSFAS004213,Nomsa Khumalo,University of Johannesburg,Law,4,44.48,26.0,3,3,100,HIGH
NSFAS004214,Themba Mahlangu,University of the Witwatersrand,Arts,2,71.64,85.0,0,4,0,LOW
NSFAS004215,Kagiso Mahlangu,University of Cape Town,Commerce,1,81.7,95.0,1,2,0,LOW
NSFAS004216,Kagiso Ngcobo,University of Johannesburg,Law,1,30.0,43.0,3,0,100,HIGH
NSFAS004217,Themba Mkhize,North-West University,Engineering,2,65.89,59.0,3,4,60,HIGH
NSFAS004218,Mpho Mhlongo,University of the Free State,Arts,2,30.0,23.0,2,0,80,HIGH
NSFAS004219,Nomsa Molefe,North-West University,Engineering,1,40.0,45.0,3,3,100,HIGH
NSFAS004220,Zanele Zulu,University of Cape Town,Commerce,2,40.0,52.0,3,1,100,HIGH
NSFAS004221,Phumzile Ngcobo,North-West University,Engineering,4,40.0,39.0,3,0,100,HIGH
NSFAS004222,Sibusiso Molefe,University of KwaZulu-Natal,Engineering,1,75.0,79.0,0,3,0,LOW
NSFAS004223,Lindiwe Mkhize,University of Pretoria,Education,4,75.0,95.0,0,4,0,LOW
NSFAS004224,Phumzile Mthembu,University of the Witwatersrand,Science,2,50.22,75.0,1,2,0,LOW
NSFAS004225,Nokuthula Mhlongo,North-West University,Commerce,4,40.0,30.0,1,0,80,HIGH
NSFAS004226,Busisiwe Zulu,University of Johannesburg,Science,4,30.0,60.0,4,5,100,HIGH
NSFAS004227,Nokuthula Khumalo,University of the Free State,Arts,2,40.0,26.0,4,2,100,HIGH
NSFAS004228,Nomsa Mhlongo,North-West University,Engineering,2,48.75,59.0,1,1,80,HIGH
NSFAS004229,Thabo Mabaso,University of Cape Town,Commerce,1,60.55,80.0,1,0,0,LOW
NSFAS004230,Lindiwe Mabaso,University of Johannesburg,Education,4,46.4,65.0,0,2,80,HIGH
NSFAS004231,Andile Mthembu,University of KwaZulu-Natal,Arts,2,40.0,25.0,2,5,80,HIGH
NSFAS004232,Nomsa Mhlongo,University of Johannesburg,Arts,4,40.13,24.0,1,4,80,HIGH
NSFAS004233,Nokuthula Mthethwa,University of KwaZulu-Natal,Education,4,40.0,43.0,3,0,100,HIGH
NSFAS004234,Zanele Dlamini,University of Pretoria,Science,3,78.51,88.0,0,4,0,LOW
NSFAS004235,Nokuthula Ngcobo,North-West University,Science,4,38.18,20.0,1,5,80,HIGH
NSFAS004236,Zanele Ngcobo,University of Stellenbosch,Commerce,2,75.0,79.0,0,2,0,LOW
NSFAS004237,Phumzile Molefe,University of Stellenbosch,Education,3,63.86,81.0,1,2,0,LOW
NSFAS004238,Sipho Zulu,University of the Free State,Commerce,2,40.0,40.0,1,1,80,HIGH
NSFAS004239,Tshepo Molefe,University of the Free State,Science,2,46.95,58.0,3,0,100,HIGH
NSFAS004240,Nomsa Mhlongo,University of KwaZulu-Natal,Arts,3,61.01,79.0,1,1,0,LOW
NSFAS004241,Tshepo Mkhize,University of Johannesburg,Science,2,46.62,32.0,1,5,80,HIGH
NSFAS004242,Lindiwe Dlamini,University of Pretoria,Commerce,3,54.35,78.0,0,1,0,LOW
NSFAS004243,Sibusiso Mabaso,University of Pretoria,Science,3,75.0,95.0,0,0,0,LOW
NSFAS004244,Sipho Nkosi,University of KwaZulu-Natal,Law,1,75.0,80.0,0,5,0,LOW
NSFAS004245,Tshepo Zulu,University of the Witwatersrand,Education,4,40.0,23.0,3,2,100,HIGH
NSFAS004246,Sibusiso Nkosi,University of Pretoria,Science,1,75.0,87.0,1,0,0,LOW
NSFAS004247,Zanele Zulu,University of the Witwatersrand,Law,1,65.76,0.0,0,1,40,MEDIUM
NSFAS004248,Lerato Mthethwa,University of the Witwatersrand,Law,2,75.0,82.0,0,2,0,LOW
NSFAS004249,Lindiwe Mokoena,North-West University,Engineering,3,40.0,49.0,4,5,100,HIGH
NSFAS004250,Tshepo Mthethwa,North-West University,Education,4,34.46,64.0,4,2,100,HIGH
NSFAS004251,Thabo Mthethwa,University of the Witwatersrand,Arts,3,40.0,41.0,3,4,100,HIGH
NSFAS004252,Tshepo Mthethwa,University of Pretoria,Arts,3,40.0,28.0,1,3,80,HIGH
NSFAS004253,Kagiso Molefe,University of KwaZulu-Natal,Education,3,75.0,85.0,0,4,0,LOW
NSFAS004254,Andile Mahlangu,University of the Witwatersrand,Engineering,1,30.0,36.0,2,2,80,HIGH
NSFAS004255,Mpho Mahlangu,University of the Free State,Commerce,3,67.48,60.0,0,4,40,MEDIUM
NSFAS004256,Mpho Khumalo,North-West University,Commerce,1,40.0,41.0,1,2,80,HIGH
NSFAS004257,Sipho Nkosi,University of Stellenbosch,Commerce,4,30.0,31.0,4,0,100,HIGH
NSFAS004258,Sibusiso Mthembu,University of the Witwatersrand,Arts,4,75.0,81.0,1,4,0,LOW
NSFAS004259,Tshepo Mahlangu,University of Stellenbosch,Engineering,1,62.8,55.0,2,4,40,MEDIUM
NSFAS004260,Zanele Ngcobo,University of KwaZulu-Natal,Arts,3,41.75,26.0,1,5,80,HIGH
NSFAS004261,Thabo Mokoena,University of Johannesburg,Science,3,54.54,65.0,0,4,40,MEDIUM
NSFAS004262,Thabo Mahlangu,University of the Free State,Arts,1,47.38,51.0,1,4,80,HIGH
NSFAS004263,Nokuthula Dlamini,University of KwaZulu-Natal,Law,3,40.0,27.0,3,1,100,HIGH
NSFAS004264,Sibusiso Mahlangu,University of Pretoria,Law,2,40.0,62.0,1,5,80,HIGH
NSFAS004265,Nokuthula Ngcobo,University of Stellenbosch,Law,3,40.0,54.0,4,2,100,HIGH
NSFAS004266,Nomsa Mahlangu,North-West University,Law,1,87.49,91.0,0,0,0,LOW
NSFAS004267,Tshepo Khumalo,University of KwaZulu-Natal,Science,2,42.08,44.0,1,2,80,HIGH
NSFAS004268,Busisiwe Nkosi,University of Johannesburg,Education,3,75.0,79.0,0,1,0,LOW
NSFAS004269,Busisiwe Zulu,University of Pretoria,Law,4,41.37,29.0,4,4,100,HIGH
NSFAS004270,Nomsa Mkhize,University of Johannesburg,Education,3,30.0,57.0,4,1,100,HIGH
NSFAS004271,Nokuthula Ngcobo,North-West University,Education,3,95.0,76.0,0,3,0,LOW
NSFAS004272,Lindiwe Khumalo,University of Johannesburg,Engineering,4,40.0,32.0,3,5,100,HIGH
NSFAS004273,Phumzile Mhlongo,University of Johannesburg,Arts,4,75.0,84.0,1,5,0,LOW
NSFAS004274,Phumzile Molefe,University of Pretoria,Science,3,49.0,30.0,4,5,100,HIGH
NSFAS004275,Zanele Mokoena,University of Cape Town,Commerce,2,75.0,80.0,0,1,0,LOW
NSFAS004276,Kagiso Mabaso,North-West University,Engineering,3,75.0,95.0,0,2,0,LOW
NSFAS004277,Busisiwe Mthembu,University of Johannesburg,Arts,4,66.06,76.0,1,5,0,LOW
NSFAS004278,Kagiso Mahlangu,University of Cape Town,Arts,2,41.06,37.0,3,3,100,HIGH
NSFAS004279,Lindiwe Dlamini,University of Stellenbosch,Arts,3,45.96,44.0,2,5,80,HIGH
NSFAS004280,Themba Molefe,North-West University,Arts,2,74.1,95.0,0,3,0,LOW
NSFAS004281,Kagiso Nkosi,University of Johannesburg,Law,3,67.52,77.0,1,2,0,LOW
NSFAS004282,Sipho Mhlongo,University of Cape Town,Commerce,2,75.0,93.0,0,0,0,LOW
NSFAS004283,Zanele Nkosi,North-West University,Engineering,1,40.0,37.0,4,1,100,HIGH
NSFAS004284,Phumzile Mthethwa,University of Pretoria,Science,4,40.0,25.0,1,5,80,HIGH
NSFAS004285,Nokuthula Zulu,University of Stellenbosch,Commerce,3,75.0,95.0,1,2,0,LOW
NSFAS004286,Nokuthula Mthethwa,North-West University,Science,4,62.97,66.0,0,0,40,MEDIUM
NSFAS004287,Themba Dlamini,University of Johannesburg,Arts,1,40.0,23.0,3,1,100,HIGH
NSFAS004288,Sibusiso Nkosi,North-West University,Engineering,1,63.4,62.0,0,1,40,MEDIUM
NSFAS004289,Sipho Zulu,University of the Witwatersrand,Science,4,75.0,95.0,0,0,0,LOW
NSFAS004290,Tshepo Mahlangu,University of Cape Town,Science,3,40.0,41.0,3,5,100,HIGH
NSFAS004291,Busisiwe Mahlangu,University of Pretoria,Arts,3,40.0,57.0,4,3,100,HIGH
NSFAS004292,Thabo Zulu,University of the Free State,Science,4,40.0,45.0,4,5,100,HIGH
NSFAS004293,Phumzile Mabaso,University of Pretoria,Science,4,40.0,34.0,1,0,80,HIGH
NSFAS004294,Nokuthula Khumalo,University of Johannesburg,Arts,1,40.0,28.0,2,0,80,HIGH
NSFAS004295,Kagiso Ngcobo,University of Johannesburg,Commerce,4,40.0,53.0,2,4,80,HIGH
NSFAS004296,Busisiwe Mthembu,University of Stellenbosch,Engineering,4,51.83,77.0,0,5,0,LOW
NSFAS004297,Nomsa Mahlangu,University of the Free State,Arts,2,40.0,28.0,2,4,80,HIGH
NSFAS004298,Nomsa Mabaso,University of Johannesburg,Education,2,69.59,68.0,0,0,40,MEDIUM
NSFAS004299,Busisiwe Ngcobo,University of the Free State,Commerce,4,40.0,27.0,1,0,80,HIGH
NSFAS004300,Sipho Mthembu,North-West University,Science,3,47.22,24.0,1,4,80,HIGH
NSFAS004301,Tshepo Nkosi,University of Stellenbosch,Education,3,75.0,89.0,1,5,0,LOW
NSFAS004302,Kagiso Zulu,University of KwaZulu-Natal,Commerce,1,56.94,83.0,0,3,0,LOW
NSFAS004303,Thabo Molefe,University of Cape Town,Commerce,2,80.62,95.0,1,2,0,LOW
NSFAS004304,Zanele Molefe,University of Pretoria,Engineering,2,60.51,70.0,0,4,0,LOW
NSFAS004305,Tshepo Nkosi,University of KwaZulu-Natal,Science,3,59.6,61.0,1,5,40,MEDIUM
NSFAS004306,Thabo Mokoena,University of Stellenbosch,Law,2,64.56,73.0,0,0,0,LOW
NSFAS004307,Nokuthula Mthethwa,University of the Witwatersrand,Engineering,3,49.99,63.0,1,2,80,HIGH
NSFAS004308,Lindiwe Mthethwa,University of Stellenbosch,Science,4,75.0,91.0,1,3,0,LOW
NSFAS004309,Sibusiso Mabaso,University of Johannesburg,Education,2,52.45,55.0,2,0,40,MEDIUM
NSFAS004310,Busisiwe Mkhize,University of Johannesburg,Commerce,3,75.0,95.0,0,3,0,LOW
NSFAS004311,Nokuthula Mthethwa,University of the Free State,Commerce,3,75.0,79.0,0,4,0,LOW
NSFAS004312,Kagiso Nkosi,University of Johannesburg,Law,3,40.0,40.0,4,4,100,HIGH
NSFAS004313,Themba Molefe,University of Cape Town,Science,2,40.0,23.0,4,0,100,HIGH
NSFAS004314,Lerato Mhlongo,University of Johannesburg,Engineering,3,95.0,91.0,0,3,0,LOW
NSFAS004315,Zanele Khumalo,University of KwaZulu-Natal,Commerce,3,75.0,95.0,0,2,0,LOW
NSFAS004316,Mpho Zulu,University of Stellenbosch,Law,3,63.26,60.0,1,0,40,MEDIUM
NSFAS004317,Phumzile Dlamini,North-West University,Commerce,1,56.4,60.0,1,3,40,MEDIUM
NSFAS004318,Lerato Mkhize,University of Cape Town,Arts,3,75.0,95.0,0,3,0,LOW
NSFAS004319,Mpho Nkosi,University of Johannesburg,Commerce,3,82.11,94.0,1,1,0,LOW
NSFAS004320,Themba Nkosi,University of KwaZulu-Natal,Commerce,2,40.0,23.0,4,1,100,HIGH
NSFAS004321,Kagiso Zulu,University of the Witwatersrand,Commerce,1,40.0,49.0,2,5,80,HIGH
NSFAS004322,Themba Khumalo,University of the Witwatersrand,Education,4,49.0,35.0,3,4,100,HIGH
NSFAS004323,Nomsa Khumalo,University of KwaZulu-Natal,Arts,3,63.11,56.0,3,1,60,HIGH
NSFAS004324,Themba Ngcobo,University of the Free State,Commerce,3,56.66,63.0,0,2,40,MEDIUM
NSFAS004325,Andile Khumalo,University of Johannesburg,Science,4,40.0,64.0,4,2,100,HIGH
NSFAS004326,Lerato Mokoena,University of the Free State,Law,2,40.0,47.0,1,2,80,HIGH
NSFAS004327,Tshepo Dlamini,University of Johannesburg,Commerce,3,74.47,88.0,0,3,0,LOW
NSFAS004328,Kagiso Mthethwa,University of Johannesburg,Science,3,66.5,56.0,2,3,40,MEDIUM
NSFAS004329,Sibusiso Zulu,University of KwaZulu-Natal,Education,3,30.0,36.0,3,0,100,HIGH
NSFAS004330,Andile Mokoena,University of KwaZulu-Natal,Engineering,2,63.32,55.0,3,4,60,HIGH
NSFAS004331,Kagiso Mthembu,University of Cape Town,Science,2,75.0,88.0,1,4,0,LOW
NSFAS004332,Lindiwe Mkhize,University of Johannesburg,Science,2,83.57,95.0,1,3,0,LOW
NSFAS004333,Andile Mabaso,University of KwaZulu-Natal,Commerce,2,41.69,49.0,2,0,80,HIGH
NSFAS004334,Themba Nkosi,University of Cape Town,Engineering,3,40.0,35.0,1,2,80,HIGH
NSFAS004335,Busisiwe Dlamini,University of the Free State,Science,2,40.0,45.0,4,3,100,HIGH
NSFAS004336,Lerato Mhlongo,University of KwaZulu-Natal,Commerce,2,75.0,89.0,1,0,0,LOW
NSFAS004337,Tshepo Dlamini,University of Cape Town,Law,3,75.0,95.0,0,4,0,LOW
NSFAS004338,Busisiwe Mthembu,University of Stellenbosch,Law,3,66.92,78.0,1,0,0,LOW
NSFAS004339,Sipho Mthembu,University of the Witwatersrand,Education,4,75.0,77.0,1,1,0,LOW
NSFAS004340,Lerato Zulu,University of the Witwatersrand,Arts,4,75.0,76.0,0,5,0,LOW
NSFAS004341,Sibusiso Ngcobo,University of the Free State,Education,1,40.0,22.0,1,2,80,HIGH
NSFAS004342,Lindiwe Khumalo,University of KwaZulu-Natal,Arts,1,75.0,76.0,0,0,0,LOW
NSFAS004343,Nomsa Ngcobo,University of KwaZulu-Natal,Education,1,70.72,81.0,1,2,0,LOW
NSFAS004344,Lerato Mahlangu,University of the Witwatersrand,Commerce,2,59.2,60.0,1,5,40,MEDIUM
NSFAS004345,Nomsa Ngcobo,University of Johannesburg,Arts,1,88.32,75.0,1,2,0,LOW
NSFAS004346,Mpho Mthembu,North-West University,Law,2,57.7,78.0,1,2,0,LOW
NSFAS004347,Sibusiso Mthethwa,University of Pretoria,Law,1,75.0,75.0,1,5,0,LOW
NSFAS004348,Andile Mokoena,University of the Witwatersrand,Engineering,1,40.0,35.0,1,4,80,HIGH
NSFAS004349,Kagiso Mkhize,North-West University,Science,1,40.0,0.0,4,2,100,HIGH
NSFAS004350,Nomsa Nkosi,University of the Witwatersrand,Science,4,42.03,61.0,2,1,80,HIGH
NSFAS004351,Sipho Khumalo,University of the Free State,Commerce,3,72.51,84.0,1,4,0,LOW
NSFAS004352,Sipho Mthethwa,University of Cape Town,Arts,2,40.0,56.0,4,3,100,HIGH
NSFAS004353,Phumzile Mokoena,North-West University,Science,1,54.42,74.0,0,5,0,LOW
NSFAS004354,Mpho Nkosi,University of Stellenbosch,Science,3,40.0,49.0,1,3,80,HIGH
NSFAS004355,Nomsa Mthembu,University of Cape Town,Law,3,40.0,28.0,4,3,100,HIGH
NSFAS004356,Sibusiso Mokoena,University of Johannesburg,Arts,3,70.5,95.0,1,0,0,LOW
NSFAS004357,Phumzile Khumalo,University of KwaZulu-Natal,Arts,1,40.0,45.0,4,4,100,HIGH
NSFAS004358,Sipho Mthethwa,University of Johannesburg,Science,4,54.53,62.0,1,2,40,MEDIUM
NSFAS004359,Sipho Nkosi,University of the Free State,Engineering,3,42.9,46.0,1,5,80,HIGH
NSFAS004360,Thabo Mhlongo,University of the Witwatersrand,Science,3,75.0,84.0,0,4,0,LOW
NSFAS004361,Themba Mahlangu,University of Johannesburg,Arts,1,64.79,79.0,1,3,0,LOW
NSFAS004362,Themba Khumalo,University of Johannesburg,Education,2,75.0,95.0,1,2,0,LOW
NSFAS004363,Thabo Ngcobo,University of KwaZulu-Natal,Law,4,53.03,56.0,1,4,40,MEDIUM
NSFAS004364,Nomsa Zulu,University of Cape Town,Commerce,4,73.93,79.0,0,5,0,LOW
NSFAS004365,Andile Dlamini,North-West University,Law,3,86.41,80.0,1,5,0,LOW
NSFAS004366,Themba Mhlongo,University of Pretoria,Education,3,40.0,53.0,1,0,80,HIGH
NSFAS004367,Phumzile Mthethwa,North-West University,Science,1,67.41,57.0,3,3,60,HIGH
NSFAS004368,Nokuthula Mthethwa,University of Cape Town,Science,3,40.0,57.0,3,2,100,HIGH
NSFAS004369,Thabo Dlamini,University of the Free State,Commerce,3,40.0,54.0,3,0,100,HIGH
NSFAS004370,Zanele Molefe,University of Johannesburg,Education,4,43.07,34.0,3,2,100,HIGH
NSFAS004371,Sipho Mokoena,University of Cape Town,Engineering,3,30.0,40.0,2,3,80,HIGH
NSFAS004372,Thabo Khumalo,University of Stellenbosch,Engineering,3,75.0,84.0,0,3,0,LOW
NSFAS004373,Sibusiso Khumalo,University of Stellenbosch,Commerce,3,75.0,95.0,0,4,0,LOW
NSFAS004374,Lerato Nkosi,University of KwaZulu-Natal,Science,4,75.0,84.0,1,5,0,LOW
NSFAS004375,Phumzile Dlamini,North-West University,Law,4,49.0,30.0,4,5,100,HIGH
NSFAS004376,Busisiwe Mhlongo,University of Stellenbosch,Commerce,3,40.0,57.0,2,3,80,HIGH
NSFAS004377,Phumzile Mthembu,University of Pretoria,Commerce,2,30.0,26.0,3,4,100,HIGH
NSFAS004378,Phumzile Ngcobo,University of Johannesburg,Education,3,40.0,65.0,1,4,80,HIGH
NSFAS004379,Nomsa Mabaso,University of KwaZulu-Natal,Science,3,67.39,65.0,1,3,40,MEDIUM
NSFAS004380,Tshepo Nkosi,North-West University,Law,2,40.0,32.0,2,2,80,HIGH
NSFAS004381,Busisiwe Molefe,North-West University,Science,4,61.43,72.0,0,2,0,LOW
NSFAS004382,Andile Khumalo,University of KwaZulu-Natal,Engineering,2,40.0,62.0,3,0,100,HIGH
NSFAS004383,Phumzile Mahlangu,University of KwaZulu-Natal,Arts,2,61.33,84.0,0,5,0,LOW
NSFAS004384,Themba Nkosi,University of the Free State,Law,2,40.0,65.0,1,3,80,HIGH
NSFAS004385,Nokuthula Mthembu,University of Cape Town,Education,4,40.0,25.0,1,1,80,HIGH
NSFAS004386,Sipho Nkosi,North-West University,Science,1,42.64,31.0,4,2,100,HIGH
NSFAS004387,Nokuthula Mthembu,University of KwaZulu-Natal,Arts,2,57.87,62.0,1,1,40,MEDIUM
NSFAS004388,Sipho Mthethwa,University of Pretoria,Science,2,61.34,68.0,0,4,40,MEDIUM
NSFAS004389,Themba Dlamini,University of the Witwatersrand,Law,3,30.0,0.0,1,3,80,HIGH
NSFAS004390,Themba Mthembu,University of the Free State,Engineering,4,40.0,38.0,2,5,80,HIGH
NSFAS004391,Mpho Mabaso,University of Johannesburg,Engineering,1,49.69,34.0,1,2,80,HIGH
NSFAS004392,Nomsa Mabaso,University of Cape Town,Arts,1,75.0,83.0,0,5,0,LOW
NSFAS004393,Sipho Zulu,University of the Witwatersrand,Arts,1,42.84,21.0,3,4,100,HIGH
NSFAS004394,Tshepo Mabaso,North-West University,Education,3,75.0,82.0,1,4,0,LOW
NSFAS004395,Nokuthula Mhlongo,University of the Witwatersrand,Science,4,40.0,25.0,2,5,80,HIGH
NSFAS004396,Busisiwe Mhlongo,University of Stellenbosch,Science,4,30.0,52.0,4,1,100,HIGH
NSFAS004397,Phumzile Dlamini,University of Johannesburg,Engineering,1,51.65,69.0,0,3,40,MEDIUM
NSFAS004398,Nokuthula Mhlongo,University of Stellenbosch,Arts,1,49.0,58.0,2,2,80,HIGH
NSFAS004399,Busisiwe Dlamini,North-West University,Commerce,3,42.55,47.0,4,3,100,HIGH
NSFAS004400,Zanele Zulu,University of Cape Town,Engineering,1,30.0,55.0,3,1,100,HIGH
NSFAS004401,Andile Mahlangu,University of Cape Town,Commerce,4,75.0,83.0,0,3,0,LOW
NSFAS004402,Zanele Mhlongo,University of the Free State,Arts,4,40.0,36.0,4,4,100,HIGH
NSFAS004403,Zanele Zulu,University of the Witwatersrand,Science,2,30.0,45.0,1,1,80,HIGH
NSFAS004404,Nokuthula Dlamini,University of Cape Town,Commerce,3,52.09,78.0,1,1,0,LOW
NSFAS004405,Thabo Molefe,University of Cape Town,Arts,4,75.0,95.0,1,1,0,LOW
NSFAS004406,Sibusiso Ngcobo,University of KwaZulu-Natal,Law,1,60.62,72.0,0,3,0,LOW
NSFAS004407,Themba Mhlongo,University of Pretoria,Commerce,4,70.0,80.0,1,2,0,LOW
NSFAS004408,Andile Ngcobo,University of Pretoria,Commerce,2,48.79,48.0,2,3,80,HIGH
NSFAS004409,Thabo Zulu,University of KwaZulu-Natal,Engineering,4,40.0,0.0,1,0,80,HIGH
NSFAS004410,Thabo Mahlangu,University of the Witwatersrand,Commerce,4,40.0,24.0,2,2,80,HIGH
NSFAS004411,Phumzile Mahlangu,University of Stellenbosch,Engineering,4,40.0,0.0,3,4,100,HIGH
NSFAS004412,Kagiso Mthembu,University of the Witwatersrand,Arts,2,40.0,54.0,1,5,80,HIGH
NSFAS004413,Kagiso Mhlongo,University of Stellenbosch,Education,4,30.0,63.0,2,2,80,HIGH
NSFAS004414,Themba Mkhize,University of Cape Town,Engineering,2,40.0,22.0,4,4,100,HIGH
NSFAS004415,Kagiso Mthethwa,University of Pretoria,Arts,2,40.0,56.0,4,2,100,HIGH
NSFAS004416,Busisiwe Mthembu,University of Stellenbosch,Science,1,49.72,61.0,1,0,80,HIGH
NSFAS004417,Busisiwe Mhlongo,University of Pretoria,Commerce,1,61.15,69.0,0,5,40,MEDIUM
NSFAS004418,Mpho Mthembu,University of Stellenbosch,Science,4,40.0,28.0,1,5,80,HIGH
NSFAS004419,Mpho Ngcobo,University of Stellenbosch,Law,1,75.0,87.0,1,3,0,LOW
